-0.96320849	2.5894356	-2.3530415	-3.7667867	-2.4417739	-2.2833915	0.52882139	-0.84389365	1.4898776	-0.92478417	-1.9097099	-0.043463587	0.1585154	0.51556361	-2.800541	-1.6417463	-3.2672444	-0.42847478	-2.586481	0.90014459
0.092497615	0.86296176	-2.6500745	-2.2107317	-1.1776148	-0.0034723042	-1.0733043	-0.35723579	-0.60595923	-0.66161884	-1.889584	0.14225159	-0.63825401	-0.40012372	-2.0649641	0.44272672	-2.8892953	0.63948831	-0.16504477	2.6084964
1.5752809	0.12911987	-3.4015539	-1.0831392	-1.4876446	1.1094127	-0.7782813	-0.69063778	-0.89163314	-1.1220609	-0.87783213	-0.92211107	-1.480407	0.23152172	-1.7772588	2.7186691	-2.0053936	0.85228092	0.83371231	3.0252641
-0.37517006	0.31079053	-2.608019	-0.23923134	-1.4265774	1.7071303	0.31519163	2.2256849	0.36640436	-0.15509982	-1.9912282	-1.1598498	-1.1547858	-0.62224279	0.1455127	3.4496437	-2.0155014	-0.012486458	2.2796338	0.89362838
-0.46955488	-1.6897163	-2.7218506	1.4142817	0.60886764	1.5600712	0.51809288	1.5683715	1.6705844	0.80567349	-2.1116985	-0.52101085	-2.2122063	0.28616932	0.56996795	3.1905611	0.1261084	1.1686112	1.6394743	-1.0439421
-0.54111086	0.82967631	-0.15236569	2.2490465	2.8483377	2.9654695	2.6094317	1.6328949	1.6109941	-0.15116939	-3.0024471	-0.66697688	-0.55858648	1.0532482	0.18443519	1.7188178	0.52800181	2.3013597	-0.23716313	0.50525808
-1.3433868	-0.30307426	1.321923	3.1915916	3.7423958	1.0274239	2.2679642	0.30172645	1.9329074	-0.017228309	-3.1074035	0.74744646	1.1603181	2.1558219	-0.49720583	-0.29840609	1.2754366	1.7837543	0.66110192	-0.17255328
-0.81527837	-0.52870421	-0.0090153636	-0.63196744	2.7502885	0.13156731	3.5036674	1.5097345	1.6996208	-0.53465498	-2.0732389	1.5408149	2.1160615	2.1002268	-0.4932095	-0.15197299	1.5963187	2.0816054	0.34110785	-0.94853929
-2.3218821	-1.4811346	-1.1606583	-0.32280468	2.5653924	-3.1245747	3.628773	-0.94249741	0.42264002	-2.0826411	-1.1201056	1.349836	3.4788791	0.49744625	-0.22229525	0.28454285	1.6494011	0.3518601	-0.52633253	-1.9973621
-2.111647	-0.20379836	-1.1768948	0.53265694	1.0096108	-2.9589835	0.81821318	-3.1360231	0.24557826	-2.5017007	-1.3497065	0.58898447	2.9969846	-2.1167715	-1.1690607	0.84765802	1.6710484	0.66191472	-2.352956	-2.4394525
-1.0523036	0.56878115	-2.070976	0.057355905	-0.22113047	-1.8854583	-0.71561469	-2.2668419	-0.99335684	-2.9370775	1.4231957	0.11191851	0.41619444	-2.5966304	-1.4748335	0.65289682	4.0777457	0.86179715	-0.87583788	-0.85418963
-0.33971304	0.12232377	-1.9189286	2.8119122	-1.3751476	-3.0091541	-2.1326886	-2.3091772	-2.60902	-1.579641	0.95665647	-0.21680099	0.11789707	-0.17663731	1.2382586	3.1948817	2.8709576	-1.9719983	-2.0700317	0.40659614
-0.86960658	0.85793097	2.2896968	1.5025892	-0.70973278	0.36648912	-1.9218762	-1.8241333	-3.7652212	-0.28916011	0.59493617	-2.0990149	-0.91878588	-1.8448958	2.4916226	0.19007119	2.3391141	-2.480958	1.9999246	2.974901
-0.27229868	1.9187253	1.2645196	-0.47176726	-0.56137283	1.0695125	-3.0973321	-2.450585	-1.6590892	1.0877971	-1.1682048	-0.63942303	-1.7172904	-1.079229	0.80684577	-0.86473009	-0.70490626	-4.4880018	3.1710037	1.1305658
0.087592709	0.62492723	2.043411	0.52758497	0.71201018	1.7644445	-2.4602428	0.30392632	1.0217199	2.7906921	-1.38575	-1.6373253	-0.66590687	0.14486455	1.4024196	-1.4842196	-1.4150022	-3.4225053	2.2416105	-0.011454196
-0.1383175	-0.52034046	0.89889328	-0.96645594	1.0415208	0.077453579	-1.2030957	0.70688681	0.40123027	0.77004147	-1.3591742	-0.11054908	-2.1546455	0.56910415	0.68272566	-1.3469125	-3.62612	-2.0195169	2.138388	-1.3295198
0.23144023	0.87614883	0.34852676	-0.73273734	1.3526267	-0.42186489	0.53198738	1.13581	2.4592709	1.110394	-0.13757295	2.1121733	0.77769796	2.7992778	1.1173203	-1.7994602	-3.3873844	-0.54393596	4.0668716	-0.5795044
-0.1743924	-0.94959221	0.043228747	-2.338495	-1.6041479	-1.1598862	1.217923	1.1578907	2.0426517	-0.56399256	0.17098737	1.3109555	2.1562634	2.5288869	-0.65340238	-1.6777109	-3.286717	1.3098828	2.5998169	-2.5937335
-0.37471076	-0.22738848	-1.0758057	-1.2250281	-3.1341591	-2.0274337	2.0147906	0.37065772	0.24086104	-2.2392207	-0.21722779	-0.0072076327	2.552996	2.1252608	-0.6783244	0.56675873	-1.336174	1.6750541	0.94364792	-3.5370131
0.15902618	1.1635932	-0.88897351	-0.34977965	-2.3696135	0.054291477	2.4141781	0.25388584	-0.70744682	-1.6877177	0.44361049	0.11443976	2.5913637	1.1501452	0.32017817	1.3207777	-1.4881279	-0.71713384	-1.184655	-2.6947192
-0.51667393	-0.97401245	-0.60838124	0.089054408	-2.5119865	1.6242366	3.1338878	-0.90560046	-0.98090234	-1.7254766	1.1405418	-0.8254354	3.0859275	-0.90108179	0.41466139	0.84407176	-0.85522585	1.0465967	-2.7024948	-1.2504692
-2.1696987	-1.292131	0.050408772	0.54349375	-0.91470299	1.7381825	2.255396	-3.3827227	-1.7565203	-2.655708	1.850593	-0.29516628	2.4852922	-2.2386854	1.0888131	-0.086466484	-0.9067053	0.37294132	-1.9416783	0.78655617
-0.49651131	1.0804097	1.4406758	2.7165977	1.030546	1.3262329	-0.019504391	-2.3886122	-2.1068156	0.29150026	1.1237728	-1.1132376	0.63632091	-4.0033821	-0.3919679	0.27197585	-0.069100728	-0.67836483	0.024238869	0.81017505
-0.95197309	1.7242413	1.117221	0.758626	0.43208965	0.29414623	-1.8548537	-1.5224332	-2.0173879	0.44528536	-0.85917865	-0.40140127	-0.94465037	-1.6646161	-0.57051933	-0.36013006	-0.06574296	-0.51755939	0.64726978	2.7888918
0.028819726	1.3858154	-0.067244587	-0.56267479	-0.47862353	-0.70551241	-3.3924253	-2.4703285	-0.60433019	0.96945639	-1.1476887	0.057875071	-2.1541387	-2.0249385	-0.86024032	-1.7784458	-0.51512242	-0.34919275	0.45801635	-0.36485022
0.17121384	0.10207998	-0.085694433	1.1938931	0.45965165	0.74437234	-3.6706826	-0.8120614	0.39990752	0.35147628	-0.23054688	0.29762555	-3.0019348	0.65899321	-0.34455137	-0.80313484	-1.704041	-0.19000917	0.4491006	-1.0667955
1.0399231	-0.25242887	-0.069295856	0.49703078	0.11273412	-1.1234579	-3.1889346	0.43836657	0.59986915	1.8802245	0.83779697	-1.4420063	-1.1662828	1.2742964	-0.0048087188	0.35435602	0.1632189	0.9783116	-1.3003717	-1.5487666
-0.63981467	-1.2370058	0.21806483	0.88870469	0.15993765	-0.32291927	-1.5465355	2.6917785	-0.4823705	1.0695552	-1.8483214	-2.4746866	-1.9482852	0.18509782	0.40151103	0.36544396	-0.82471057	-0.21446929	-0.89876116	-0.78884588
-0.15226302	-0.34169923	0.83499015	0.32564359	2.258499	1.5668171	-0.23827088	1.9081655	0.80106363	0.77540229	-1.6105865	-0.67116598	-1.3488284	0.78822099	-1.5322537	-0.1576452	0.13897662	-0.44978968	-2.5471984	-1.3845155
-0.90238548	0.32151955	0.83885549	0.52000991	1.0113764	-0.45849841	-0.86129461	2.6093757	1.9404491	1.8643292	-2.2996928	-0.66308456	-0.81165597	0.10421871	-0.92484875	0.043290861	1.316484	0.74914599	-1.7494012	0.4500993
-0.61659339	0.846485	1.7324111	0.15440892	1.564562	-0.36747726	0.91213582	1.0633631	2.5068801	-0.63701166	-1.4908143	1.0257969	-1.5546652	1.8623284	-1.7792125	1.3255184	0.57712033	-0.69115627	-1.2718966	1.3284149
1.0635775	2.2403689	-0.05899308	0.69924983	1.8393585	0.4637584	0.19886205	1.2700239	1.7828213	-1.1841629	1.4868287	1.0882251	0.033832952	0.8346076	-1.4153069	0.99376395	-1.407027	-2.2978922	-0.75672599	2.0470324
-0.17195877	0.56691053	0.051521794	0.47052415	2.2320211	-0.42592859	-0.37027019	-0.63729357	1.6362873	-2.0252944	0.74129217	0.44644033	0.39005202	1.9154725	-0.5977096	2.6857954	0.62335583	1.4290667	-1.2742143	2.0228777
0.495786	0.53592841	0.9499561	-0.60189889	-0.10722024	-1.082021	0.31339526	-1.2414811	1.0780229	-1.6912879	-1.3518779	-3.1853128	1.9795986	1.5242679	1.3817061	3.2921388	0.66534698	0.44840277	0.66675557	1.7896669
0.87040123	-0.1488726	-0.27288776	-0.85165711	-1.1917704	-1.3602807	1.2968498	0.24081487	1.1983682	-1.6247829	-1.2264263	-1.8213188	1.9117336	1.2347786	0.95985531	-0.17615022	-0.83082829	0.30758498	1.7242029	0.62474151
0.61307492	0.85735778	-2.7545736	-1.6753923	-1.5467621	-0.60884954	-0.36311988	-2.0442613	0.36476651	-1.4738924	-0.63781555	1.1115648	2.363889	1.8367664	0.66653688	0.96221497	-1.3322937	0.31767012	2.0556582	0.79778603
0.77803112	1.1791165	-2.9928189	0.38392775	-2.7884856	-0.32082846	-1.1267019	-1.636037	0.26405791	-0.89556199	-0.33938775	0.055823694	2.7469738	-0.30727876	1.4248058	0.45353013	-0.71179092	1.9254244	1.6803599	0.11047368
1.8124782	1.9613278	-2.9259176	0.85387084	-2.6805828	0.74941124	-1.7144561	-1.8631953	-1.724848	-1.0942083	-0.85843661	0.11688347	2.0345701	-1.8805621	1.0794599	-0.091958222	-0.30636126	-0.29403508	2.373275	0.73699904
